"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.21285317875512e-125,1.31430762968255,0.933,0.514,1.26849569251827e-120,"16","HSPA1A"
1.07635446313793e-124,0.420135897744322,0.276,0.046,2.61920095059985e-120,"16","SNX25"
1.13215882388574e-124,0.421688188120267,0.306,0.054,2.75499528204356e-120,"16","FAM83D"
1.93162460154743e-124,0.576730571725582,0.552,0.148,4.70041530540551e-120,"16","EIF1AY"
4.34169022768677e-124,0.577904004451423,0.609,0.178,1.0565069000053e-119,"16","MUC1"
4.58342215408202e-124,1.65077749217502,0.976,0.622,1.11532994697432e-119,"16","TSPAN8"
1.29067765170296e-122,0.338756714760078,0.292,0.05,3.14073499765398e-118,"16","RHPN1"
1.07687282503575e-121,0.801977845557111,0.785,0.293,2.620462332442e-117,"16","MUC13"
1.28033482560804e-121,0.844262645827305,0.692,0.25,3.11556676463459e-117,"16","GPR160"
2.81286094254204e-121,0.881605679259381,0.653,0.23,6.84481581758179e-117,"16","GOLIM4"
2.36172563425998e-120,0.657753856108694,0.635,0.207,5.74702315840823e-116,"16","STAP2"
5.14280464287348e-120,0.698763949281588,0.738,0.252,1.25145008179683e-115,"16","VIL1"
1.40029093277961e-119,0.706958391629056,0.483,0.128,3.40746795582591e-115,"16","PTP4A3"
1.48469495557928e-119,1.7334825352609,0.88,0.469,3.61285670490663e-115,"16","GPX2"
2.93440952348109e-118,0.602787840380605,0.692,0.228,7.14059213443887e-114,"16","MUC3A"
3.78236549337829e-118,0.878509735237906,0.481,0.134,9.20400819158673e-114,"16","PAPD5"
4.6757826116681e-118,0.744062726331668,0.68,0.23,1.13780494072332e-113,"16","TSPAN1"
5.29896294750462e-118,0.765897581306871,0.353,0.075,1.28944964364577e-113,"16","PDK4"
1.01084317358433e-116,0.640617100895297,0.304,0.058,2.45978577860011e-112,"16","SBSPON"
1.50623339254277e-116,0.758704085162163,0.83,0.345,3.66526833741357e-112,"16","MGST2"
3.08281026658341e-116,1.73808425903618,0.671,0.253,7.50171050270408e-112,"16","NUPR1"
4.03812338525019e-115,0.729877345322792,0.714,0.262,9.82636944566781e-111,"16","BACE2"
5.09417979198416e-114,1.01640227907627,0.878,0.491,1.23961771058143e-109,"16","IDH2"
1.71278951147185e-113,0.827937393810713,0.28,0.051,4.16790199721559e-109,"16","MT1M"
3.57375671823714e-113,0.641884005142154,0.738,0.265,8.69637959815826e-109,"16","ACSL5"
1.30666639796195e-112,0.669293072625569,0.767,0.283,3.1796420128006e-108,"16","SPINT1"
1.76647775820281e-112,0.395460838642351,0.329,0.067,4.29854697681071e-108,"16","UGT8"
1.23037021469353e-110,0.9374052424046,0.554,0.17,2.99398288043525e-106,"16","C10orf99"
1.74885162842826e-110,0.457615353736042,0.377,0.086,4.25565555261733e-106,"16","COPS7B"
3.73781247275396e-109,0.488812828426719,0.396,0.095,9.0955928711995e-105,"16","EPHB3"
2.58751069950951e-108,0.92861432547696,0.953,0.693,6.29644853618644e-104,"16","CHCHD10"
1.53377751832664e-107,0.802767642841493,0.659,0.24,3.73229421309606e-103,"16","LAPTM4B"
4.83167658219289e-107,1.80803586606973,0.562,0.202,1.17574017951082e-102,"16","MT1E"
5.46987461981155e-107,0.404698301492293,0.357,0.079,1.33103928998494e-102,"16","CHDH"
3.184166320504e-106,0.632239940211595,0.675,0.24,7.74835032431443e-102,"16","GOLM1"
1.49448780701718e-105,0.332730861561893,0.284,0.054,3.6366866295956e-101,"16","STARD5"
4.36705736130994e-105,0.669997264314361,0.783,0.309,1.06267973830116e-100,"16","STARD10"
2.62086255374394e-104,0.505551657710973,0.438,0.117,6.37760693828051e-100,"16","ACADS"
3.6172311986271e-104,0.78402963999654,0.667,0.246,8.80217039873918e-100,"16","CXADR"
8.59407347565058e-104,0.713664768955951,0.777,0.315,2.09128183956481e-99,"16","ST14"
1.49819113778621e-103,0.553229315682926,0.43,0.115,3.64569831468895e-99,"16","PRRG4"
2.6159734143119e-103,1.07948212304394,0.996,0.942,6.36570970638659e-99,"16","COX6C"
5.44376740917504e-103,0.460569433481085,0.442,0.118,1.32468636134865e-98,"16","CCDC58"
7.26347121624318e-103,0.757702120915113,0.799,0.344,1.76749308576062e-98,"16","AHSA1"
5.62913022420141e-102,0.641405957344763,1,0.982,1.36979254875717e-97,"16","COX7C"
6.27514113652814e-101,0.458056557189532,0.383,0.094,1.52699284416276e-96,"16","CAMK1D"
8.13857412776179e-101,0.547697473920785,0.493,0.143,1.98044062824955e-96,"16","MT-ATP8"
1.36990984386166e-100,0.447221811434575,0.266,0.049,3.33353861405296e-96,"16","DMBT1"
2.83091966670458e-100,0.420564163743873,0.385,0.096,6.88875991695892e-96,"16","IVD"
3.152154779307e-100,0.68373541089098,0.797,0.348,7.67045343996564e-96,"16","TSPAN3"
4.63147203374266e-100,0.666551437694187,0.633,0.223,1.12702240469094e-95,"16","TSPAN6"
6.08910208893343e-100,0.370219092841856,0.312,0.066,1.48172210232106e-95,"16","SLC5A1"
7.37080219209377e-100,0.354319871623319,0.333,0.074,1.7936110054241e-95,"16","NEO1"
7.58359844224685e-100,0.83588341496585,0.805,0.38,1.84539284493635e-95,"16","TPD52"
8.88945311289915e-100,0.338328193865984,0.31,0.065,2.16315952049288e-95,"16","FAM171A1"
9.47759846015314e-100,0.364836878313558,0.343,0.078,2.30627880929366e-95,"16","GCNT1"
3.14060388787579e-99,0.522894900356235,0.434,0.119,7.64234550075695e-95,"16","HOXA10"
3.54628753323454e-99,0.433996130365504,0.355,0.085,8.62953608337294e-95,"16","CKMT1B"
6.62846543338491e-99,0.412617446599436,0.416,0.108,1.61297077855988e-94,"16","MFSD3"
7.01738232857793e-99,0.603889986080593,0.337,0.079,1.70760981583615e-94,"16","CLDN23"
1.48374590118205e-98,0.875300249485832,0.84,0.419,3.61054727593639e-94,"16","FAM162A"
2.59355663033809e-98,0.768933287902342,0.998,0.955,6.31116070426472e-94,"16","HSP90AB1"
6.75692625767941e-98,0.883670838128969,0.986,0.771,1.64423043554371e-93,"16","DNAJA1"
2.64210959520324e-97,0.628012028105299,0.619,0.217,6.42930948896757e-93,"16","CHORDC1"
5.76048675673353e-97,0.61721660802163,0.726,0.279,1.40175684738354e-92,"16","DSG2"
9.4987715978149e-97,0.555305822492098,0.594,0.202,2.31143108061228e-92,"16","HOOK2"
1.10365574950277e-96,0.483368564071725,0.422,0.117,2.68563590084004e-92,"16","PODXL2"
6.40939937950513e-96,0.800137261152084,0.809,0.383,1.55966324500878e-91,"16","CD46"
2.23429005059486e-95,0.791889830850672,0.568,0.207,5.43692140911752e-91,"16","ANKH"
2.89092833981117e-95,0.42615467241191,0.42,0.113,7.03478502209651e-91,"16","PTK7"
4.29425008043663e-95,0.500447730344909,0.458,0.133,1.04496281457345e-90,"16","MUM1"
4.53762001571361e-95,0.666468112223811,0.692,0.271,1.10418445462375e-90,"16","STIP1"
4.81068258464482e-95,0.775118933673443,0.943,0.583,1.17063150014747e-90,"16","CYC1"
6.22796280708307e-95,0.993969423453658,0.963,0.828,1.51551246947559e-90,"16","IFITM3"
3.07666091708096e-94,0.749963599386889,0.89,0.413,7.4867466756248e-90,"16","CLDN7"
4.00874122004438e-94,0.394176965120314,0.258,0.05,9.75487088485599e-90,"16","RP4-568C11.4"
8.22035578002892e-94,0.577402867213221,0.564,0.191,2.00034137551224e-89,"16","PYGB"
4.20410384417445e-93,0.63666391595235,0.523,0.174,1.02302662944141e-88,"16","RP11-357H14.17"
5.73735455256285e-93,0.363598989442744,0.323,0.073,1.39612785682064e-88,"16","FOXA2"
1.85053340830033e-92,0.638795551322988,0.777,0.317,4.50308799575802e-88,"16","SH3YL1"
6.42396123785461e-92,0.355417773593428,0.355,0.087,1.56320672761954e-87,"16","PPME1"
1.36585126091031e-91,0.545709387377793,0.477,0.147,3.32366245829914e-87,"16","TCEA3"
1.41739710646571e-91,0.830156321514943,0.404,0.12,3.44909411887366e-87,"16","PLAGL2"
1.26001360854897e-90,0.371713830380363,0.337,0.081,3.06611711504307e-86,"16","TBX3"
2.60461717131109e-90,0.413910399937181,0.363,0.091,6.3380754246684e-86,"16","PLEKHB1"
7.59061548638804e-90,0.638056585183787,0.757,0.307,1.84710037245767e-85,"16","PLPP2"
7.67204400273981e-90,0.529548425238733,0.519,0.166,1.86691518762671e-85,"16","IFT172"
8.59628427615462e-90,0.387866987071508,0.389,0.104,2.09181981575947e-85,"16","TMEM125"
1.2270969230409e-89,0.69240030331311,0.988,0.872,2.98601765252772e-85,"16","COX5A"
1.4766570845691e-89,0.519815516405368,0.576,0.2,3.59329734959045e-85,"16","NDUFV3"
1.56982665795418e-89,0.812244398069209,0.4,0.112,3.8200161894657e-85,"16","LEFTY1"
6.05165115372857e-89,0.679649710850772,0.748,0.308,1.47260879174831e-84,"16","CKB"
2.03945221424061e-88,0.338047859524216,0.296,0.066,4.9628030181331e-84,"16","PTPN3"
3.29123995325254e-88,0.451376492744396,0.396,0.108,8.00890330224472e-84,"16","NEBL"
3.79194078973419e-88,0.473453659912502,0.406,0.114,9.22730871773917e-84,"16","MFHAS1"
6.38870747297149e-88,0.480327428014349,0.578,0.2,1.55462807647288e-83,"16","TSPAN15"
6.66475972087289e-88,0.477365799169078,0.473,0.147,1.62180263047721e-83,"16","FUT3"
7.53632347467938e-88,0.372138453463255,0.343,0.084,1.83388895432848e-83,"16","ESPN"
1.69368936159493e-87,0.631673405395022,0.726,0.289,4.1214236925051e-83,"16","CDX1"
1.73426412195551e-87,0.477177289633516,0.97,0.624,4.22015831436654e-83,"16","FXYD3"
2.2901377050974e-87,0.384318996069471,0.373,0.097,5.57282109158401e-83,"16","C9orf152"
4.4744172017408e-86,0.994945979182445,0.986,0.994,1.08880468187161e-81,"16","MT-ND3"
2.31178293808677e-85,0.657332657729468,0.746,0.318,5.62549260154035e-81,"16","SQRDL"
8.56858956201839e-85,0.521987300313286,0.499,0.17,2.08508058402156e-80,"16","SPR"
5.33674246239381e-84,0.362228907726698,0.254,0.052,1.29864291079891e-79,"16","ARL4D"
5.99226840360867e-84,0.448167630556279,0.44,0.134,1.45815859333413e-79,"16","HIBCH"
8.58451749151924e-84,0.556016679717298,0.515,0.174,2.08895648638629e-79,"16","SORD"
9.64169475533067e-84,0.621246784805189,0.663,0.262,2.34621000176216e-79,"16","NET1"
9.9063249343834e-84,0.37078097549294,0.379,0.103,2.41060510953286e-79,"16","AFMID"
1.57797360696459e-83,0.590598672931255,0.566,0.201,3.83984097518764e-79,"16","TMC5"
4.19213574024685e-83,0.66104570308501,0.751,0.314,1.02011431103167e-78,"16","KLF5"
5.67453077923062e-83,1.00319811455767,0.631,0.272,1.38084031981798e-78,"16","FAM3D"
9.49793441328207e-83,0.8310905507653,0.828,0.405,2.31122736012806e-78,"16","SOX4"
1.28339766950553e-82,0.836559211414259,0.763,0.381,3.12301988897475e-78,"16","SUCLG1"
1.59039602833827e-82,0.462192197826604,0.408,0.119,3.87006969535834e-78,"16","LPCAT3"
2.29026926337303e-82,0.595052606270995,0.748,0.327,5.57314122549192e-78,"16","DECR1"
4.4505262081924e-82,0.345412924522982,0.302,0.071,1.08299104750154e-77,"16","PPP1R14C"
7.26366387744172e-82,0.28735422470243,0.26,0.055,1.76753996793667e-77,"16","SYBU"
1.07101388167478e-81,0.416772296088703,0.475,0.151,2.6062051796674e-77,"16","ALDH3A2"
1.2375034675819e-81,0.490104391288912,0.542,0.191,3.01134093801379e-77,"16","PTPRF"
1.59114408316422e-81,0.372461112069835,0.389,0.11,3.87189001197181e-77,"16","PCCB"
6.19063253776208e-81,0.546204901866572,0.653,0.257,1.50642852173902e-76,"16","ABHD11"
7.28010261563377e-81,0.943874322635112,0.631,0.272,1.77154017048832e-76,"16","WBP5"
7.8782006689467e-81,0.619451104173643,0.631,0.247,1.91708135078149e-76,"16","CBR1"
9.39346217538175e-81,0.714537352224423,0.905,0.547,2.28580508575739e-76,"16","SLIRP"
1.01706352121713e-80,0.52957207055341,0.732,0.299,2.47492237252976e-76,"16","GMDS"
1.30603784701996e-80,0.399520810033626,0.339,0.09,3.17811249693838e-76,"16","GCAT"
1.3173976418651e-80,0.515673641973363,0.596,0.219,3.20575542171454e-76,"16","PRSS8"
4.29531110641259e-80,0.539987085849627,0.682,0.268,1.04522100463444e-75,"16","NAPRT"
6.91453617527136e-80,0.900407485964484,0.416,0.135,1.68258323289053e-75,"16","MTRNR2L1"
1.33392559290995e-79,0.490041540134795,0.564,0.206,3.24597453778706e-75,"16","EXOSC4"
2.07093185556777e-79,0.691789343771108,0.586,0.233,5.0394055773386e-75,"16","PSMG1"
2.12416342861478e-79,0.441801265233682,0.434,0.136,5.1689392871912e-75,"16","ATP8B1"
2.84986011846244e-79,0.736793735707624,0.996,1,6.9348496122665e-75,"16","MT-ND4"
3.73651394213017e-79,0.541474779960044,0.572,0.213,9.09243302677955e-75,"16","CERS6"
6.31432696515884e-79,0.615330869069471,0.647,0.247,1.53652832370175e-74,"16","SOX9"
1.68444599199526e-78,0.354614786350888,0.254,0.055,4.09893087692126e-74,"16","PTPRO"
1.98091960732325e-78,0.419606717245764,0.477,0.156,4.82036977246039e-74,"16","CASP6"
2.29726300744524e-78,0.715211353164643,0.961,0.578,5.59015980231726e-74,"16","ELF3"
5.97612446095773e-78,0.577256012251763,0.742,0.321,1.45423012632945e-73,"16","TMEM106C"
8.23026563358885e-78,0.301587995376136,0.286,0.067,2.00275283927751e-73,"16","TMEM139"
1.13409119715804e-77,0.466507049415636,0.669,0.267,2.75969751916438e-73,"16","TSPAN13"
1.76931962110783e-77,0.50003994337056,0.673,0.26,4.3054623660038e-73,"16","KRTCAP3"
2.37893612836401e-77,0.515042963681884,0.619,0.234,5.78890317476098e-73,"16","ERBB3"
5.63284414279607e-77,0.608336757124111,0.982,0.89,1.370696293708e-72,"16","SOD1"
9.37776163801193e-77,0.989796263376146,0.949,0.623,2.28198451699382e-72,"16","CD24"
2.28545087272841e-76,0.680042467712582,0.919,0.583,5.56141615369731e-72,"16","H2AFY"
2.48314399624817e-76,0.408808667163171,0.361,0.1,6.0424826004703e-72,"16","IER5L"
4.17240344281841e-76,0.669140704458861,0.85,0.449,1.01531265377543e-71,"16","NDUFC1"
4.66421682770949e-76,0.453019297896802,0.4,0.12,1.13499052285483e-71,"16","AKR1C3"
5.98310856252547e-76,0.561325901436478,0.659,0.274,1.45592963760495e-71,"16","AK3"
6.30677650407798e-76,0.36104699355353,0.329,0.086,1.53469099450234e-71,"16","EPB41L4B"
7.19848873963176e-76,0.952132900975852,0.7,0.312,1.75168024990199e-71,"16","RPS4Y1"
7.8317471165334e-76,0.430709017575592,0.477,0.157,1.90577734333724e-71,"16","F12"
1.14571356299248e-75,0.41196794869895,0.426,0.135,2.78797938418591e-71,"16","PTGR1"
1.5323296593232e-75,0.576970873969134,0.562,0.214,3.72877099299707e-71,"16","USH1C"
2.18914879635676e-75,0.850373013482589,0.899,0.67,5.32707468105455e-71,"16","MT-ND4L"
3.24959514460874e-75,0.32927992073086,0.331,0.088,7.90756482489091e-71,"16","CTDSPL"
9.48345633912851e-75,0.447000844402588,0.513,0.181,2.30770426556353e-70,"16","EPS8L2"
1.57550925926852e-74,0.492148102210635,0.586,0.217,3.83384423150401e-70,"16","SLC44A4"
4.05808036325676e-74,0.467705790406456,0.458,0.154,9.87493275594899e-70,"16","KLK1"
4.21286763468261e-74,0.342314709339171,0.335,0.09,1.02515921022367e-69,"16","CKMT1A"
5.47517646345358e-74,0.560926410118537,0.769,0.345,1.33232944061679e-69,"16","MDK"
6.5858838339243e-74,0.459420910301571,0.54,0.193,1.60260897214714e-69,"16","RASSF7"
8.79004784155445e-74,0.452076867982779,0.391,0.121,2.13897024176386e-69,"16","FOXA3"
1.37270326386682e-73,0.519410466792554,0.4,0.128,3.34033612229351e-69,"16","CMBL"
1.93370441178848e-73,0.514413257351083,0.377,0.115,4.70547631564609e-69,"16","WWP1"
2.57582177896543e-73,0.631378750706678,0.793,0.4,6.26800471693449e-69,"16","COA3"
3.62899379270096e-73,0.298933694908694,0.258,0.058,8.83079349515852e-69,"16","TFCP2L1"
6.8711729437874e-73,0.730393061712662,0.968,0.725,1.67203122414123e-68,"16","MARCKSL1"
9.64823312602612e-73,0.604823814422283,0.767,0.361,2.3478010488872e-68,"16","ALDH2"
9.8965977538123e-73,0.431541703787209,0.32,0.087,2.40823809741268e-68,"16","HOXA9"
1.64050001172538e-72,0.676690939398615,0.978,0.838,3.99199272853255e-68,"16","ATP5B"
2.44982545438009e-72,0.624264624903204,0.458,0.166,5.9614052606885e-68,"16","HOXB7"
3.65740042793677e-72,0.264174627521027,0.264,0.061,8.89991820134133e-68,"16","MUC4"
4.16864424860787e-72,0.353010506176812,0.385,0.115,1.01439789145624e-67,"16","TJP3"
4.22609310764212e-72,0.710291175152441,0.959,0.747,1.02837749681363e-67,"16","MINOS1"
5.0922528264546e-72,0.272897616598502,0.254,0.058,1.23914880278946e-67,"16","DEPTOR"
1.13945793122868e-71,0.692636269842531,0.854,0.484,2.77275692985187e-67,"16","TCP1"
1.2144422942916e-71,0.522221312808136,0.56,0.218,2.95522387892917e-67,"16","HSPA4"
2.00886505558978e-71,0.270083728303404,0.276,0.066,4.88837222627217e-67,"16","NPNT"
3.83736987507765e-71,0.599846045846438,0.726,0.339,9.33785585401396e-67,"16","HSD17B12"
5.32227743246226e-71,0.380824732364921,0.373,0.11,1.29512299041537e-66,"16","TRAF5"
1.28000072151283e-70,0.419289327368095,0.454,0.152,3.11475375572932e-66,"16","PLS1"
3.43258043894201e-70,0.643961131073081,0.87,0.48,8.35284124012148e-66,"16","UQCRC1"
4.15228564817029e-70,0.372404536174077,0.414,0.131,1.01041718962576e-65,"16","NIPSNAP1"
4.64897879140584e-70,0.675915376304837,0.856,0.476,1.1312824991007e-65,"16","NUDC"
7.81140594399373e-70,0.600885957048519,1,0.785,1.90082752241144e-65,"16","KRT18"
1.60561708321556e-69,0.288308377140238,0.296,0.076,3.90710861029675e-65,"16","C11orf54"
1.61416114738926e-69,0.587703744853496,0.627,0.262,3.92789973605703e-65,"16","DSP"
2.16916911109398e-69,0.722277870293297,0.584,0.241,5.2784561149361e-65,"16","DDIT3"
2.92898383522058e-69,0.510516308349716,0.367,0.112,7.12738926462576e-65,"16","CCDC88B"
5.40679607302025e-69,0.3212874415859,0.331,0.092,1.31568975640875e-64,"16","HOOK1"
8.54307660464404e-69,0.345989065381083,0.296,0.079,2.07887226097408e-64,"16","HMGN5"
1.26372669955161e-68,0.32076638248612,0.312,0.085,3.07515255068888e-64,"16","FAAH"
3.4940314005835e-68,0.554246614656163,0.753,0.34,8.50237601017988e-64,"16","TMEM54"
3.72399702920567e-68,0.504614123599149,0.604,0.245,9.06197437086909e-64,"16","IDH1"
3.86186127449319e-68,0.41913521366939,0.517,0.186,9.39745322535172e-64,"16","CLN3"
3.8834935736862e-68,0.540633903659046,0.998,0.97,9.450093262208e-64,"16","COX7A2"
4.38393358645464e-68,0.648768214001383,0.897,0.564,1.06678639892787e-63,"16","MPC2"
4.67552340383913e-68,0.361657775537304,0.418,0.134,1.13774186509021e-63,"16","STXBP6"
2.44636513766521e-67,0.794727304718357,0.631,0.275,5.95298492599452e-63,"16","ADM"
2.57660305214488e-67,0.509045026070015,0.296,0.08,6.26990586708935e-63,"16","CYP2W1"
4.9920784670902e-67,0.425357868089436,0.436,0.145,1.21477237418173e-62,"16","CDCA7"
4.99325673557814e-67,0.275740931062196,0.294,0.077,1.21505909403558e-62,"16","CCHCR1"
7.56885937549562e-67,0.621445357685877,0.961,0.668,1.84180624043311e-62,"16","SPINT2"
9.04902924946557e-67,0.547659551282996,0.349,0.105,2.20199077756495e-62,"16","FAM13A"
1.05998163970726e-66,0.374915990374896,0.414,0.136,2.57935932206366e-62,"16","CCDC64B"
1.26841935700508e-66,0.506556825182014,0.724,0.331,3.08657166333616e-62,"16","POLR2H"
1.51073932143218e-66,0.495814703659637,0.633,0.265,3.67623306477306e-62,"16","CDC123"
1.5225857651554e-66,0.542089093280295,0.734,0.335,3.70506020092916e-62,"16","FAM195A"
2.44087923120611e-66,0.382469636547523,0.446,0.153,5.93963552121694e-62,"16","MRPS28"
2.45512939271163e-66,0.328644141027944,0.306,0.084,5.97431186422447e-62,"16","PIGZ"
3.66675226470904e-66,0.275496933943926,0.286,0.074,8.92267496094298e-62,"16","NAA16"
4.93734333566373e-66,0.270663049727673,0.274,0.069,1.20145312730041e-61,"16","RAB15"
9.57240740277028e-66,0.307920539511824,0.302,0.082,2.32934961739012e-61,"16","SATB2"
1.25764603550667e-65,0.460368124728714,0.45,0.159,3.06035586280194e-61,"16","SLC30A1"
1.4640662397376e-65,0.271295896537373,0.28,0.072,3.56265878777749e-61,"16","CCDC117"
2.11805910336027e-65,0.583832346193788,0.862,0.448,5.15408502211688e-61,"16","LGALS3BP"
3.47550064876725e-65,0.306128848842917,0.29,0.077,8.45728327871023e-61,"16","VAV3"
3.96822627098978e-65,0.295939501856675,0.477,0.169,9.65628180782653e-61,"16","CYR61"
4.09681425620402e-65,0.470328748946807,1,0.999,9.96918781104686e-61,"16","RPL36"
4.69111554358965e-65,0.34530303093415,0.316,0.088,1.1415360563771e-60,"16","RP11-12G12.7"
4.99895007035623e-65,0.557470811723049,0.988,0.897,1.21644451012049e-60,"16","ATP5G3"
7.37462748973091e-65,0.410144672239274,0.467,0.166,1.79454185335112e-60,"16","PDZD8"
8.18789398791665e-65,0.33466178269222,0.357,0.108,1.99244212301964e-60,"16","CLRN3"
8.40863415872229e-65,0.484752725091203,0.556,0.228,2.04615703618348e-60,"16","CTBP2"
9.42095460444132e-65,0.275691468014008,0.278,0.072,2.29249509344475e-60,"16","LRRC61"
1.20055545630307e-64,0.753772547906082,0.655,0.293,2.9214316473679e-60,"16","GGH"
2.34826833757013e-64,0.447249365575398,0.564,0.225,5.71427617264316e-60,"16","ASL"
4.66881283485018e-64,0.280261061977878,0.286,0.076,1.13610891523244e-59,"16","EIF5AL1"
5.30197477081415e-64,0.500486616675611,0.416,0.143,1.29018254072991e-59,"16","ETV4"
5.45648086743294e-64,0.557443284574201,0.71,0.337,1.32778005428113e-59,"16","MKRN1"
1.1626982478995e-63,0.296765586183188,0.3,0.082,2.82930991643864e-59,"16","GGT6"
1.18686859427772e-63,0.426861535653763,0.27,0.071,2.88812603731539e-59,"16","LINC00685"
5.43379577314667e-63,0.47050815058637,0.527,0.204,1.32225986343751e-58,"16","MTRNR2L8"
6.32181483515352e-63,0.638096996795174,0.998,0.92,1.53835042198626e-58,"16","HSPA8"
9.73511204774759e-63,0.448146264956178,0.284,0.077,2.3689421656989e-58,"16","HSPA2"
1.19819913166401e-62,0.443000707025116,0.592,0.246,2.91569776699119e-58,"16","REPIN1"
